"","node_id","protocol","user_agent","connected_since","services","height","hostname","city","country_code","latitude","longitude","timezone","asn","organization_name"
"8028","k7fzesew7sfz6h5f5h5libodsoj6hd5lo5msoqkhedeuyws64qoy4fyd.onion:8333","70016","/Satoshi:24.0.1/","1685085483","1033","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8029","ssqdz5cjnuokh2j7i75qz7meog2aplyflv5fzrsrul3ms65dckckyvqd.onion:8333","70016","/Satoshi:0.21.1/","1685140882","1032","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8030","obgbadbd4ufp2dmsbn5x3sqgixfren2d62i5fvif4grmabmswznkwbad.onion:8333","70016","/Satoshi:0.21.1/","1685012739","1033","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8031","vheyznheu4wc3wwnrgx4wmwui6yyvjnl3q7cx3lzxfcoj5yyizkywwad.onion:8333","70016","/Satoshi:23.0.0/Knots:20220529/","1684741798","67109965","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8032","txtw33rpyuqxj7fp3km6s7w2lguxzjoyz6lotjhthivdakbojigjlmad.onion:8333","70016","/Satoshi:23.1.0/","1684925784","1037","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8033","z6t6fxwhgndvi36vra6d5duaryx2m75v6a5yoz3cqjlj53ko4wm7fhyd.onion:8333","70016","/Satoshi:23.0.0/","1684674311","1037","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8034","2vmi6un55zxtthtmbyep6awv6mcvbgylymp4tb3qdb6b3dzmwqzelrqd.onion:8333","70016","/Satoshi:23.0.0/","1685131980","1033","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8035","ijwbccdzektkf55mgdgcije3cfoejvwuh5jsve25bv76ymunowmchhad.onion:8333","70016","/Satoshi:24.0.1/","1685084182","1101","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8036","a6i2sgmdb5vqd23gbninlzfbzvrno6x7lfaqh6nluycnucg7oyxx4gid.onion:8333","70016","/Satoshi:22.1.0/","1685138603","1033","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8037","fwx5ckw5ygoctsv7azpbvh44lkkl6exgcakwioigow6hwsitd7symwid.onion:8333","70016","/Satoshi:24.0.1/","1685116802","1033","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8038","82.66.100.227:8333","70016","/Satoshi:24.0.1/","1685117661","1101","791556","per92-2_migr-82-66-100-227.fbx.proxad.net","Villejuif","FR",48.7913,2.3632,"Europe/Paris","AS12322","Free SAS"
"8039","wehkboii547hw6wxexhlkjx5qvex7pbizpactcm7kkkmo62pdzfjc5id.onion:8333","70016","/Satoshi:23.0.0(RoninDojo 2.0.0)/","1685106480","1033","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8040","uqiertkze3vdrws5ltzenprwkll7tgfbkixtyosmymiiwdsjuxb34dqd.onion:8333","70016","/Satoshi:23.0.0/","1684913708","1037","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8041","belfictx4uvapchjwarfj44xqgsuudd3ll6nolnhlovletttdyrpqtid.onion:8333","70016","/Satoshi:24.0.1/","1685061941","1101","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8042","7bz2zruypahqv4sgbsoppdyfzvorocd3tqogxgi6mlbqmgq65iiwl5id.onion:8333","70016","/Satoshi:22.0.0/","1685146843","1033","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8043","x6ykgprog4gcna2irzjjcmrplzuggntflyc7lsppfwnfypsrlm3judqd.onion:8333","70016","/Satoshi:23.0.0/","1685045091","1037","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8044","mtbqq5xsebxa3joeyw3wpjxy7dil52vpccfp6hwbhyhzlr64asoq64yd.onion:8333","70016","/Satoshi:24.0.1/","1685001290","1033","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8045","[2001:470:1f1d:61f:cd1a::bc1]:8333","70016","/Satoshi:24.0.1/","1684774059","1033","791556","btc1.cdmlan.com","London","GB",51.5095,-0.0955,"Europe/London","AS6939","HURRICANE"
"8046","[2001:41d0:602:a27::]:8333","70016","/Satoshi:22.0.0/","1685096833","1033","791556","2001:41d0:602:a27::",NA,"FR",48.8582,2.3387,"Europe/Paris","AS16276","OVH SAS"
"8047","87.120.8.5:20008","70015","/Satoshi:0.17.1/","1684328019","1037","791556","office.vps.bg","Sofia","BG",42.6951,23.325,"Europe/Sofia","AS34224","Neterra Ltd."
"8048","vaabanfr5ofrsp6mva4nyeqydrq4myhopl7jaizrgum4tvp4p5l7vzid.onion:8333","70016","/Satoshi:24.1.0/","1685070919","1101","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8049","eenk6zugafl3nxnuzemuq4rl2deezuakyfpwpbhjymgxytdur4za5pyd.onion:8333","70016","/Satoshi:0.21.1/","1685000844","1033","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8050","d575mriyfybgdklpi5hv76gtmd6bv25xl2phwhii7w2zb6osaehexrid.onion:8333","70016","/Satoshi:24.0.1/","1684328545","1101","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8051","73s55aiuteadvgkz2inp2h2wxgaf652ifjkotf5cxkyz7e4xyjnffyad.onion:8333","70016","/Satoshi:23.0.0/","1684629022","1037","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8052","epwe723d7gaqr3pv3buuqajlidoxcqdmnnpg2jbllqexqggfcjcl6lid.onion:8333","70016","/Satoshi:25.99.0/","1684927614","1097","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8053","bsnft3ulrn7xlank6ge45zuq6vyh4kafuajzk77xkvqz46gnofh2hxad.onion:8333","70016","/Satoshi:24.0.1/","1684914165","1033","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8054","qg7qnmzpcgyjcsopv2znd4jezxh3vs55o3etdkkt6zjnepiy2ze6zfad.onion:8333","70016","/Satoshi:24.0.1/","1684779195","1033","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8055","oypqgczvqcwdi5igxi62g2mparbz5vydziz4qxfac4677fzh3valy2qd.onion:8333","70016","/Satoshi:0.21.1/","1685143603","1032","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8056","84.255.244.61:8333","70016","/Satoshi:22.0.0/","1685146367","1033","791556","84-255-244-61.static.t-2.net","Ljubljana","SI",46.0503,14.5046,"Europe/Ljubljana","AS34779","T-2, d.o.o."
"8057","y4yj47gep4yyptnzcvbcnhlpkxiagcolf6tycd663prt6xnzicstg2id.onion:8333","70016","/Satoshi:24.0.1/","1684349148","1033","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8058","psczsvxkq3ruoevxdehvghkdrcabzkthovxebjj6ojgnu6xoxh55f3ad.onion:8333","70016","/Satoshi:24.0.1/","1685142240","1033","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8059","kovsmudoognktyjhucswkm2poshl7vsilpsbptxugz72a27hokopu2ad.onion:8333","70016","/Satoshi:22.0.0/","1685142240","1033","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8060","cq56fqbrqjsnbchwd3vi6rwenkalqyqjetsfpkc26lzsxeljmw5uc2qd.onion:8333","70016","/Satoshi:23.0.0(RoninDojo 1.17.0)/","1685068623","1037","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8061","f4hcqxlrif26mqncez2mhrcb634ijqn4rubzughktqpaks7xkagpu3id.onion:8333","70016","/Satoshi:24.0.0/","1685085035","1101","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8062","176.190.97.242:8333","70016","/Satoshi:24.0.1/","1685105088","1033","791556","176-190-97-242.abo.bbox.fr","Clermont-Ferrand","FR",45.7838,3.0966,"Europe/Paris","AS5410","Bouygues Telecom SA"
"8063","202.61.252.76:8333","70016","/Satoshi:22.0.0/","1685146363","1032","791556","v2202104144826149272.goodsrv.de","Nuremberg","DE",49.4423,11.0191,"Europe/Berlin","AS197540","netcup GmbH"
"8064","gkrchjj2vycv3mtnsoa5pjsaovh5upjsn7dadyt6wl542osmmtwghnad.onion:8333","70016","/Satoshi:23.0.0/","1684983584","1037","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8065","157.97.0.118:8333","70016","/Satoshi:24.0.1/","1684977075","1033","791556","nova-157-097-000-118.cpe.novanet.is","Reykjavik","IS",64.1302,-21.8086,"Atlantic/Reykjavik","AS43571","Nova hf"
"8066","142.132.195.122:20202","70016","/Satoshi:22.0.0/","1685144053","1033","791556","static.122.195.132.142.clients.your-server.de",NA,"DE",51.2993,9.491,"Europe/Berlin","AS24940","Hetzner Online GmbH"
"8067","[2a02:c207:3002:7468::1]:8333","70016","/Satoshi:24.0.1/","1684868224","1033","791556","vmd27468.contaboserver.net",NA,"DE",51.2993,9.491,"Europe/Berlin","AS51167","Contabo GmbH"
"8068","73.170.145.37:8333","70016","/Satoshi:23.0.0/","1684335132","1033","791556","c-73-170-145-37.hsd1.ca.comcast.net","Santa Cruz","US",36.9689,-121.9903,"America/Los_Angeles","AS7922","COMCAST-7922"
"8069","l64qdqjp7xdpog4tp3h27kxlpfpzsbdogcy5ph2gifnbmuuyneeewqid.onion:8333","70016","/Satoshi:24.0.1/","1684431551","1033","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8070","fvjtc5n7w3iv2xymckxmd7wat6ol7ofwiyaujjngjnlirde7fmar4qad.onion:8333","70016","/Satoshi:22.0.0/","1685133731","1033","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8071","m4vl6nhouc77krcrq355dvynrgbpoc3uzxjoiilps62o4ss3ncsgvpid.onion:8333","70016","/Satoshi:23.0.0/","1684792850","1033","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8072","85.196.173.25:8333","70016","/Satoshi:24.0.1/","1685141782","1033","383282","85.196.173.25","Sofia","BG",42.6951,23.325,"Europe/Sofia","AS29580","A1 Bulgaria EAD"
"8073","34.97.114.213:8333","70015","/Satoshi:0.20.1/","1685147785","1037","791554","213.114.97.34.bc.googleusercontent.com","Osaka","JP",34.6946,135.5021,"Asia/Tokyo","AS396982","GOOGLE-CLOUD-PLATFORM"
"8074","35.196.133.89:8333","70015","/Satoshi:0.20.1/","1685147784","1037","791554","89.133.196.35.bc.googleusercontent.com","North Charleston","US",32.8608,-79.9746,"America/New_York","AS396982","GOOGLE-CLOUD-PLATFORM"
"8075","133.18.236.236:8333","70016","/Satoshi:24.0.1/","1684632299","1033","791556","v133-18-236-236.vir.kagoya.net",NA,"JP",35.6897,139.6895,"Asia/Tokyo","AS24282","KAGOYA JAPAN Inc."
"8076","13.55.65.255:8333","70016","/Satoshi:0.21.1/","1685147784","1037","791556","ec2-13-55-65-255.ap-southeast-2.compute.amazonaws.com","Sydney","AU",-33.8715,151.2006,"Australia/Sydney","AS16509","AMAZON-02"
"8077","kycmxoatbewdk2vfdd7gr6iyzpkqv4sua2i4p2qqfpepsna4bum3y7ad.onion:8333","70016","/Satoshi:22.0.0/","1685146371","1033","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8078","gojxbpzwp2jwdendocdz3etcmxuqgyjscn275gckmo4piq2i2sdahjyd.onion:8333","70016","/Satoshi:23.0.0/","1684844193","1033","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8079","146.4.124.134:8333","70016","/Satoshi:24.0.1/","1685087222","1033","791556","andre.baechler.abae.ch","Zug","CH",47.1685,8.5035,"Europe/Zurich","AS3303","Bluewin"
"8080","moxyxv46so2kpm5ptne5lmvuhwgdkidoftysa3kvonhpsiifqgtod5id.onion:8333","70016","/Satoshi:22.0.0/","1685145902","1032","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8081","72rtghkbnukbjyh2lkqgbmaqx32bek2inavo4cyki4jsisu44zppbdad.onion:8333","70016","/Satoshi:22.0.0/","1685146374","1037","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8082","viyulf4ipstq3iqu4lvuyi6m2uxsi6swmrvrjts3nbpwmwnca5jenvid.onion:8333","70016","/Satoshi:0.21.1/","1685141783","1032","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8083","rss7lojlkopt44x2w2phr4wgwyefo34vvrcvb3yqkm3dobeuowftidqd.onion:8333","70016","/Satoshi:23.0.0/","1684717065","1037","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8084","xsmcxs6rqwhgd3hur6jczabj4iy6xxt4xowfcnbnkhxaiylrkxowypqd.onion:8333","70016","/Satoshi:24.0.1/","1684655019","1037","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8085","2sxgo5cqymfocxaovojuwwaz37cj55sjwxyl5mrjzapmxnbbhsieozqd.onion:8333","70016","/Satoshi:23.0.0/","1684837398","1033","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8086","91.225.200.205:8333","70016","/Satoshi:24.0.1/","1685099154","1036","791556","91.225.200.205","Lviv","UA",49.839,24.0191,"Europe/Kyiv","AS49824","PC Astra-net"
"8087","txoiwruejxuh7rog4cy6x4xwni2kuhdg6i33z6smcd4x2nzxem76cjid.onion:8333","70016","/Satoshi:23.0.0/","1685018499","1033","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8088","jbnljurodga6pny73x6ztrn7s5z57bsvll466acj4disisditvqhtiyd.onion:8333","70016","/Satoshi:23.0.0/","1685110420","1033","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8089","2eahjdpfq5gttpsl52pqqo5zmiv6xvvpwz2ak2axigouturbunwhfgyd.onion:8333","70016","/Satoshi:23.0.0/","1684495838","1033","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8090","98.143.182.208:8333","70016","/Satoshi:24.0.1/","1684328539","1101","791556","98-143-182-208.hctcnetworks.net","Kerrville","US",30.0451,-99.1417,"America/Chicago","AS23481","HCTC-LINK1"
"8091","yettfzp2vanmkehwxeaugotqcsg3wsomcargvetk4nhwnebrpq7ah2qd.onion:8333","70016","/Satoshi:24.1.0/","1685045097","1033","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8092","ktqlbtexs72api6ef5o6ix5ji7rxuvdkhkaf7ja4nrgg4rivliddqaid.onion:8333","70016","/Satoshi:22.0.0(FutureBit-Apollo-Node)/","1685136812","1033","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8093","84.85.249.104:8333","70016","/Satoshi:24.0.1/","1685129356","1033","791556","84-85-249-104.fixed.kpn.net","Nijkerkerveen","NL",52.198,5.4714,"Europe/Amsterdam","AS1136","KPN B.V."
"8094","66.114.33.49:8333","70016","/Satoshi:23.0.0/Knots:20220529/","1684639038","67109965","791556","anon.metapipe.net","Bellingham","US",48.7494,-122.4896,"America/Los_Angeles","AS13831","POGOZONE-OA"
"8095","byu7zhdd6l4tal4boma45eiecgkb6ed6mddzkkyemogbfiksvdsxy3qd.onion:8333","70016","/Satoshi:24.0.1/","1684645482","1033","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8096","[2001:41d0:2:bb43::1]:8333","70016","/Satoshi:24.0.1/","1684328546","1033","791556","2001:41d0:2:bb43::1",NA,"FR",48.8582,2.3387,"Europe/Paris","AS16276","OVH SAS"
"8097","3.81.243.143:8333","70016","/Satoshi:0.21.1/","1684903240","1033","791556","ec2-3-81-243-143.compute-1.amazonaws.com","Ashburn","US",39.0469,-77.4903,"America/New_York","AS14618","AMAZON-AES"
"8098","uikyamfa4pvfqngaztousm47yhm6ypnvlgbzlkqi2o45kbaksyymflqd.onion:8333","70016","/Satoshi:24.0.1/","1685045095","1101","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8099","ub5qejej5crekwno5adnpcguoxbyqgb4niyvqeyqloczpbpp6273xpid.onion:8333","70016","/Satoshi:24.0.1/","1685147788","1101","791555",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8100","[2001:638:a000:b101::2b3d]:8333","70016","/Satoshi:22.0.0/","1685125903","1033","791556","faui13promise2.informatik.uni-erlangen.de","Erlangen","DE",49.5985,10.997,"Europe/Berlin","AS680","Verein zur Foerderung eines Deutschen Forschungsnetzes e.V."
"8101","ytq4uowr6vwyjmrjvac7aimjjlzylfmhqhn3z4ecenm5dd6u2ccsijyd.onion:8333","70016","/Satoshi:24.0.1/","1685147790","1037","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8102","itoc6h7wsuqd5r73k3motc5xbi2mvlxwe7kiuizdvd5whtwszb5j2yyd.onion:8333","70016","/Satoshi:24.0.1/","1685128930","1033","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8103","ztcmlrstdkp7coheeolpwj75gp3imzgiw26xnoiucquwhxxcofao63ad.onion:8333","70016","/Satoshi:23.1.0/","1684353468","1033","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8104","35urox2v5xxuojqtwvcfiyntr5ahwtbv3ruxhzqkn2dqtmojlxebyvyd.onion:8333","70016","/Satoshi:24.0.1/","1684972876","1033","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8105","pcvmy2fqwyjdqsjeyhaovstdb4agoshyh5fqdv6chz23lxgtc4eirgyd.onion:8333","70016","/Satoshi:23.0.0/","1684361832","1037","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8106","agdw2rziqxea32skaolcai6ew2bsn7chbnibxuuoj3e5h2n3e2bmhqyd.onion:8333","70016","/Satoshi:24.0.1/","1684396452","1101","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8107","kwegrp7e2abyxmklhhkorsaw7h3e74gxm3b7c4mafplrvvf2xdkyxoqd.onion:8333","70016","/Satoshi:24.0.1/","1684948668","1033","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8108","81.88.219.217:8333","70016","/Satoshi:22.0.0/","1685144502","1033","791556","ws219-217.maryno.net","Moscow","RU",55.7483,37.6171,"Europe/Moscow","AS39709","Extreme Ltd"
"8109","116.203.196.156:8333","70016","/Satoshi:24.0.1/","1684409671","1032","791556","static.156.196.203.116.clients.your-server.de",NA,"DE",51.2993,9.491,"Europe/Berlin","AS24940","Hetzner Online GmbH"
"8110","185.154.2.3:8333","70016","/Satoshi:22.0.0/","1685146834","1033","791556","185.154.2.3","Palos de la Frontera","ES",37.2332,-6.8949,"Europe/Madrid","AS205898","Television Cable Digital S.l."
"8111","s4fg3vuapvdytdngebqlzbupdybrhjkbfoh7fd2wiqwcu2c7ru7i7fad.onion:8333","70016","/Satoshi:24.0.1/","1684620035","1101","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8112","zdqon7u5ofin5gy4rcmkixc7u42xypwklntwceohpektisokskrn5gad.onion:8333","70016","/Satoshi:24.0.1/","1684328077","1101","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8113","168.119.227.135:8333","70015","/Satoshi:0.20.0/","1684328019","1032","791556","static.135.227.119.168.clients.your-server.de",NA,"DE",51.2993,9.491,"Europe/Berlin","AS24940","Hetzner Online GmbH"
"8114","86.104.228.33:8333","70016","/Satoshi:23.0.0/","1684328036","1033","791556","86.104.228.33","Zurich","CH",47.3682,8.5671,"Europe/Zurich","AS45021","BIP21 SAS"
"8115","tgncr4a6peopl4loxih3lqsb4w5hlqbysimpac7uexxgtzpr24jvowyd.onion:8333","70016","/Satoshi:23.0.0/","1684957051","1033","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8116","54.74.168.85:8333","70016","/Satoshi:23.0.0/","1684329961","1033","791556","ec2-54-74-168-85.eu-west-1.compute.amazonaws.com","Dublin","IE",53.3379,-6.2591,"Europe/Dublin","AS16509","AMAZON-02"
"8117","ui3gvr2kifca3ik54zvtyqfcc4jh2wvr6hetwo7un2e7lcxduvjd5fid.onion:8333","70016","/Satoshi:24.0.1/","1684924866","1101","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8118","178.124.162.209:8333","70016","/Satoshi:24.0.1/","1684673875","1033","791556","mm-209-162-124-178.static.mgts.by","Minsk","BY",53.9965,28.002,"Europe/Minsk","AS6697","Republican Unitary Telecommunication Enterprise Beltelecom"
"8119","88.134.46.89:8335","70016","/Satoshi:24.0.1(SegWit2x-RIP)/","1685092694","1033","791556","ip58862e59.dynamic.kabel-deutschland.de","Stadtbergen","DE",48.3654,10.8419,"Europe/Berlin","AS3209","Vodafone GmbH"
"8120","juuynha4tg4klx4ij4odamuhsbizw55g3hrcqwpoz6dfeps2t66hmbqd.onion:8333","70016","/Satoshi:23.0.0/","1684909163","1037","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8121","375m2o54pp5fuh3p2humd3b5ia2ebtcbc7nypjgodji7izsj4tj5h5qd.onion:8333","70016","/Satoshi:24.0.1/","1685121543","1101","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8122","dsdjiacrxkenqpwd77g2j62sqg3otxaxcypnzqg2u5gi4pi2hkpnexid.onion:8333","70016","/Satoshi:24.0.1/","1684965201","1033","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8123","r467ytw3pf4g6ic5etbixpdnkf7afratnmg3ctkfaatdyd6nyvtd25yd.onion:8333","70016","/Satoshi:23.0.0/","1685112117","1037","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8124","rqhv62hyu2zkhsekl6afezmcxc2xbh4awxpckx6avheb6thkh5zumcid.onion:8333","70016","/Satoshi:23.0.0/","1685045526","1033","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8125","35.203.49.27:8333","70015","/Satoshi:0.20.1/","1685147787","1037","791556","27.49.203.35.bc.googleusercontent.com","Montreal","CA",45.5075,-73.5887,"America/Toronto","AS396982","GOOGLE-CLOUD-PLATFORM"
"8126","2jkvh72eghpstqt4efnuszb3hbenvcsyv7rwallkjxcdpbtel64k2cad.onion:8333","70016","/Satoshi:24.0.0/","1684594021","1033","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8127","g3reudocdy3z5rdht4gzy64iywgrmd7bc7bkv5gbrcn5s65tiz7h4xad.onion:8333","70016","/Satoshi:24.0.1/","1684865144","1033","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8128","cvuqb6ucun524k6ewywp2llrusn6mvc6qc3oasljcwgkkg56ebp6etid.onion:8333","70016","/Satoshi:23.0.0/","1685092700","1033","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8129","lng6uiratxnsrbb6o236ejvxy2o7nekeh76oom4x54ys3tfzx4dd2hid.onion:8333","70016","/Satoshi:24.0.1/","1684693362","1101","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8130","3a4vk6wyqs6a4vavtrh6fjtr7jfnpsdo22hoi7lm4elpe7ybwi5rfoid.onion:8333","70016","/Satoshi:23.0.0/","1684803717","1037","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8131","68.117.57.44:8333","70016","/Satoshi:22.0.0/","1685139509","1033","791556","068-117-057-044.res.spectrum.com","Lakeville","US",44.6707,-93.2588,"America/Chicago","AS20115","CHARTER-20115"
"8132","37.187.12.12:8333","70016","/Satoshi:24.0.1/","1684341105","1033","791556","ns316385.ip-37-187-12.eu",NA,"FR",48.8582,2.3387,"Europe/Paris","AS16276","OVH SAS"
"8133","55wyrwewsgwmd4ps5ppv7gdyrfzotvekj576uzxnqv6ty5lirkdi4fqd.onion:8333","70016","/Satoshi:22.0.0/","1685146365","1037","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8134","155.4.232.199:8333","70016","/Satoshi:22.0.0/","1685123715","1033","791556","h-155-4-232-199.A357.priv.bahnhof.se","Ronninge","SE",59.1961,17.7347,"Europe/Stockholm","AS8473","Bahnhof AB"
"8135","[2603:7080:a900:d1:90c1:5f90:2371:2607]:8333","70016","/Satoshi:22.0.0/","1685132397","1033","791556","2603-7080-a900-00d1-90c1-5f90-2371-2607.res6.spectrum.com","Keene","US",42.963,-72.2929,"America/New_York","AS11351","TWC-11351-NORTHEAST"
"8136","3n3fwso5aulluvbhkz72mkmfwnfblfbhnqxwllx7klh77jefzl72ysad.onion:8333","70016","/Satoshi:22.0.0/","1685129782","1037","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8137","213.193.83.251:8333","70016","/Satoshi:24.1.0/","1684503529","1033","791556","213-193-83-251.static.cablecom.ch","Neuchatel","CH",46.9904,6.9339,"Europe/Zurich","AS6830","Liberty Global B.V."
"8138","xarh2nawh7eybxpmahdephewlf377ql6g3vekaoeu76un3s2cw6ztwqd.onion:8333","70016","/Satoshi:23.0.0/","1685079702","1037","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8139","fd5d357hq54xu5wngv625nwaoc3424h2szkupuruqb5lcntpujmp5kqd.onion:8333","70016","/Satoshi:24.0.1/","1684577281","1033","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8140","3dod7aurwdrzyceixhom3jy3vsi2yfcpru56gopowgloci24en5pviqd.onion:8333","70016","/Satoshi:23.0.0(RoninDojo 1.18.1)/","1685104158","1033","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8141","5g3xbzogfpa3e6hsj3bbebsh6k5bgim26akpsmojpbtkmmwwbol75vad.onion:8333","70016","/Satoshi:23.0.0(Samourai Dojo 1.18.1)/","1684479537","1033","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8142","s73tawp6dny5oktnjdibqqxjoeg5eacyekd77ffpantapnjjvrofifad.onion:8333","70016","/Satoshi:24.0.1/","1684913280","1037","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8143","82.165.23.226:8333","70016","/Satoshi:0.21.1/","1685104662","1032","791556","82.165.23.226",NA,"DE",51.2993,9.491,"Europe/Berlin","AS8560","IONOS SE"
"8144","isbcqdky3rq6fr3futxky6ui3numsg25g6l2gymwdh6zn42vcx5lg2yd.onion:8333","70016","/Satoshi:23.0.0/","1685137719","1037","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8145","xduhxpuqwpd6g6mekzcc3epgqu5g35asf5w5pxmf5zuyv2ifltdngzyd.onion:8333","70016","/Satoshi:22.0.0/","1685145897","1037","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8146","justhodllxctzhqpadizu5rfr7afxlvun245liadx2vwjmcpxfmdcpyd.onion:8333","70016","/Satoshi:22.0.0/","1685145904","1033","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8147","203.132.94.196:8333","70016","/Satoshi:24.0.1/","1684491308","1101","791556","203.132.94.196","Melbourne","AU",-37.8182,144.9443,"Australia/Melbourne","AS38195","Superloop"
"8148","niqskt2dn76keekdn6omcqu7ar5aquyfbhqff6qwojgttosxhlc3jiad.onion:8333","70016","/Satoshi:24.0.1/","1684914168","1033","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8149","zxqe6efq4odzd2mvyeglqto2cfggagoicgcvlvca4mxycg47jei4uxad.onion:8333","70016","/Satoshi:23.0.0/","1684962571","1037","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8150","ngyx4z6r44wfshgbmmvzezvwky2sd6vwl3cqjutd6zsudflmy5q5iyqd.onion:8333","70016","/Satoshi:23.0.0/","1685093521","1037","791556",NA,NA,NA,0,0,NA,"TOR","Tor network"
"8151","[2a01:4f9:6b:4404::2]:8333","70016","/Satoshi:23.0.0/","1685086791","1033","791556","2a01:4f9:6b:4404::2",NA,"DE",51.2993,9.491,"Europe/Berlin","AS24940","Hetzner Online GmbH"
"8152","176.9.47.70:8333","70016","/Satoshi:0.21.1/","1685147784","1033","791551","static.70.47.9.176.clients.your-server.de",NA,"DE",51.2993,9.491,"Europe/Berlin","AS24940","Hetzner Online GmbH"
